"date","continent_name","max_country_name","max_stringency_index","min_country_name","min_stringency_index"
20210401,"Africa","Congo","472.2","Cameroon","0.014737062518695783"
20210401,"Asia","Tajikistan","287","India","0.0008874230797035569"
20210401,"Europe","Faeroe Islands","481.49999999999994","France","0.001785796728049861"
20210401,"North America","Greenland","370.4","United States","0.000849797703331448"
20210401,"Oceania","Fiji","490.7","Papua New Guinea","0.2168147778332501"
20210401,"South America","Suriname","13.313243243243244","Brazil","0.0009635592281575945"
